1990                             Cullman                                                  043     69999     99993Alabama                 01            Cullman County                                                        16926        0        0    50483      126       78     8267     9826    13529     6120     2762     2098     1307       50    17235      942     6886        5    12717      888    13839     1670      216     2995     3119     4814     1236      658     1291     5667      966     1074      820      175     1825     1561      951      914
1990                             Dale                                                     045     62180     99993Alabama                 01            Dale County                                                           13727       29       90    34487      822      478     3282     4254     8199     7209     2366     2754     1194     4650     9910      562     3588      414     9083      849     8100      556       19     1127     1715     1480     1627      419      644     3535      666      708      594      163     1486     1492      874     1888
1990                             Dallas                                                   047     69999     99993Alabama                 01            Dallas County                                                         15060        0        9    32867       79      115     4899     6589     8010     4067     1381     2185     1289       60     8899      968     5209        8     7731     1162    10756      703       28      914     2010     2315      495      374      742     2541      526      480      553      124     1715     1509      780      821
1990                             DeKalb                                                   049     69999     99993Alabama                 01            DeKalb County                                                         13880        0       10    40571      121       69     7811     8854    10770     4177     1352     1456     1064       36    13449      812     5808        0    11194      630    10612     1184       43     1557     7999     2788      732      585     1097     3124      674      656      380      193     1178     1289      610      554
1990                             Elmore                                                   051     65240     99993Alabama                 01            Elmore County                                                         12996        0       13    35807      313       81     3578     6940    10188     5064     1631     2488     1543      414    11091      491     6895       24     9519      685     8783      530       59     1923     1621     2231      832      696     1013     3341     1067      870      404      140     1396     1314      909     2264
1990                             Escambia                                                 053     69999     99993Alabama                 01            Escambia County                                                        9464       19        5    25954       61       15     3947     5090     7841     3038      904     1064      643       36     7445      746     4968        2     5867      844     7360      428      252     1053     2113     1444      520      327      347     2119      495      302      498      135      851     1066      429      933
1990                             Etowah                                                   055     62880     99993Alabama                 01            Etowah County                                                         24494        0       23    74564      253      506     9516    14072    20194    11301     3900     4076     2613      107    22679     1811    11794       10    18223     1381    22512      544       52     2547     5586     5781     1493     1033     2120     7196     1672     1512     1183      236     3714     2689     1593     1951
1990                             Fayette                                                  057     69999     99993Alabama                 01            Fayette County                                                         4560        0        0    13340       43       19     2397     2663     3700     1525      392      651      344        6     4292      302     1961        0     3113      443     3831      120      280      417     1376     1620      299      205      210      987      143      197      102       44      398      553      231      223
1990                             Franklin                                                 059     69999     99993Alabama                 01            Franklin County                                                        6875        0        0    20885       28       26     3830     4382     5640     2436      735      771      498       15     6423      447     3286        0     5150      374     6101      306       41      740     1786     2597      317      290      412     1683      440      373      295       56      774      653      335      475
1990                             Geneva                                                   061     69999     99993Alabama                 01            Geneva County                                                          5910        0        2    17602       74       59     3308     3588     4924     1951      646      692      366       63     5581      285     2769        2     4681      348     4756      755       19      698     2049     1073      640      193      634     1422      220      282      260       34      527      568      314      574
1990                             Greene                                                   063     69999     99993Alabama                 01            Greene County                                                          3396        0        1     6747        0        9     1461     1273     1727      665      173      402      216        0     1687      178     1240       15     1559      203     2287      135       14      348      451      232       92       83       78      402       95       61      108      208      232      364      153      190
1990                             Hale                                                     065     69999     99993Alabama                 01            Hale County                                                            4862        0        0    10618       18        0     2017     2201     2862      966      376      504      318       19     2854      235     2012        0     2588      169     3355      305       40      503     1151      433      184      101      224      707      217       78      151       14      529      416      208      181
1990                             Henry                                                    067     69999     99993Alabama                 01            Henry County                                                           4132        0        0    11167       35       40     1801     2320     2871     1536      587      531      286       27     3480      239     1743       18     3033      125     3151      436       11      374     1498      831      235      206      209      761      247      191      133       45      412      489      174      261
1990                             Houston                                                  069     62180     99993Alabama                 01            Houston County                                                        22519        0       55    58125      432      200     6792     9434    15026     9156     3050     5202     2494      159    20632      834     6727        6    17488     1061    14418     1529       42     2351     4135     3168     1950     1542     2239     6908     1760     1574      953      341     3504     2610     1908     1606
1990                             Jackson                                                  071     69999     99993Alabama                 01            Jackson County                                                        12351        0        0    35258      121       66     6152     6780     9876     4230     1338     1427     1044       21    11850      880     4843        7     9487      680     9200      606       83     1334     5714     2797      717      924      586     2966      788      726      418      160     1064     1228      597      629
1990                             Jefferson                                                073     61000     99993Alabama                 01            Jefferson County                                                     161798       93      606   482202     3299     3527    38754    72571   120393    85679    23593    55554    29164      837   151230    10515    67278      220   138658     9767   128094     2694     2736    16705    12544    24236    11926    14643    15879    47953    24547    14239     8860     3268    34087    22620    20394    12557
1990                             Lamar                                                    075     69999     99993Alabama                 01            Lamar County                                                           3987        0        0    11683       33       12     2248     2554     3441     1047      274      457      174       15     3817      158     1678        0     3158      270     3108      105       65      372     1515     1840      376       92      204      733      195      192      128       29      432      364      155      178
1990                             Lauderdale                                               077     62650     99993Alabama                 01            Lauderdale County                                                     19052        0       16    60255      209      129     7609     8911    16585     7899     1982     5615     2835       65    19773      999     8317        7    14948     1117    17398      863       63     2550     4067     5164      910     1692     1345     6216     1268     1071     1049      367     2742     2620     1494     1240
1990                             Lawrence                                                 079     62030     99993Alabama                 01            Lawrence County                                                        8618        0        0    22855       13       27     3876     4787     7293     1778      553      828      383       11     8000      452     3056        0     5646      529     6277      711       34     1682     2748     2309      276      276      406     1692      406      471      475       47      746      655      303      409
1990                             Lee                                                      081     69999     99993Alabama                 01            Lee County                                                            19157       24       93    65983      554     1335     5093     7086    11714     7743     2348     6258     5242      287    21763     1301    11335       53    18280     1572    15440      887       17     2069     5066     4110      981      766      936     6975     1588     1269     1018      373     2704     7892     1924     1468
1990                             Limestone                                                083     69999     99993Alabama                 01            Limestone County                                                      13603       31       20    40185      224       72     5417     7439    10620     5002     1583     3456     1355       28    14154      773     5873        6    10235      861    10198     1040       33     2166     2337     5475      557     1112      605     3404      620      952      653       98     1164     1615     1086     1472
1990                             Lowndes                                                  085     69999     99993Alabama                 01            Lowndes County                                                         4431        0        0     8201       20        6     1488     1519     2199      802      368      353      213       19     2188      210     1423       11     2012      348     2487      276        6      479      499      517      139       66      143      602      100       96      164        4      204      418      141      346
1990                             Macon                                                    087     69999     99993Alabama                 01            Macon County                                                           6582        0       38    18066       43      199     2642     2594     3195     1905      947     1456     1020       18     4023      644     4003        8     4500      778     5245      310       57      575      607      610      190      142       87     1067      250      198      315      388     1093     1795      354      485
1990                             Madison                                                  089     63440     99993Alabama                 01            Madison County                                                        58291      112      442   172930     3818     3319    11572    18639    35243    31833     9528    31447    14602     3075    66727     3136    17852      489    53070     3658    38324     1223      159     9196     3951    22180     2714     2526     3424    17839     4576     6825     3388     1256     7842     9585     9800    13313
1990                             Marengo                                                  091     69999     99993Alabama                 01            Marengo County                                                         7015        0        0    15998       36       35     2104     3321     4840     1613      560     1059      553       29     4781      392     2486        3     3987      336     4973      327       55      420     1969     1110      242      336      256     1363      303      109      290       10      626      833      240      279
1990                             Marion                                                   093     69999     99993Alabama                 01            Marion County                                                          7350        0       14    22416       23       27     4581     5147     5584     2220      632      755      546       25     7210      465     3637        0     5084      756     6241      268      366      597     2025     3092      526      261      450     1645      393      415      301       30      626      706      255      338
1990                             Marshall                                                 095     69999     99993Alabama                 01            Marshall County                                                       17524        5        0    53006      177      120     8131     9854    13615     7481     2238     3417     1942       32    17737     1120     7321       27    13668     1419    14188      920       55     2772     4841     4824     1087      740     1253     5380     1115     1181      815      190     1556     1994      910     1772
1990                             Mobile                                                   097     65160     99993Alabama                 01            Mobile County                                                        107141      112      546   265510     2531     2803    25046    44294    75114    40586    11136    24279    11799     1203    84155     7067    38384       84    70910     8189    72650     2581      656    11792    14511    10792     7499     3730     7924    28921     7755     7877     5441     1578    15406    13491     9780     5331
1990                             Monroe                                                   099     69999     99993Alabama                 01            Monroe County                                                          7382        0        0    16499       39       48     2489     3310     4478     1844      569     1093      445       10     5333      499     2448        0     4095      393     4817      288       10      723     2543     1365      419      227      281     1148      210      220      233       83      527      660      260      231
1990                             Montgomery                                               101     65240     99993Alabama                 01            Montgomery County                                                     57283       81      291   148674     1619     1137    11527    20186    32844    25787     6946    19335    11740     3113    46775     3047    19638      547    45839     3875    35323     1255      113     5769     4242     5443     3368     2147     3859    16928     6468     4431     3281      911     8323     8452     6907    10717
1990                             Morgan                                                   103     62030     99993Alabama                 01            Morgan County                                                         25927       15        5    73397      448      251     8416    11398    19282    11991     3609     6873     3146       99    26544     1128     9028        6    19814     1449    18954      975       79     3543     4619     9632     1456     1396     1513     7024     1953     1926     1191      256     3554     2745     2317     2179
1990                             Perry                                                    105     69999     99993Alabama                 01            Perry County                                                           4042       20        0     8621       67        9     1820     1687     1936      619      266      462      363        9     2301      155     1748        0     1953      190     2901      369        0      237      734      512      128       37      144      550      132       86      118       11      169      620      162      245
1990                             Pickens                                                  107     69999     99993Alabama                 01            Pickens County                                                         5936        0        0    14747       16        0     2526     3156     4465     1387      570      553      306       18     4203      301     2457       18     3473      392     4543      496       56      523     1389     1187      356      182      230      956      279      198      143       21      642      561      224      233
1990                             Pike                                                     109     69999     99993Alabama                 01            Pike County                                                            6934        0        0    20423       99      139     3188     3263     4406     2204      414     1390      852      107     6261      558     2810        0     5180      476     6179      432        0      949     1615     1092      525      179      386     1822      513      207      340       99      576     1545      527      634
1990                             Randolph                                                 111     69999     99993Alabama                 01            Randolph County                                                        5174        0       18    14641       12       36     2918     3445     3678     1395      381      610      382       21     4712      247     2271        0     3834      341     3912      268       11      720     2899     1031      238      178      237      957      276      182      159        0      300      618      196      276
1990                             Russell                                                  113     61800     99993Alabama                 01            Russell County                                                        12472        0       32    33848      287      221     5708     7042     9153     4173     1159     1721      716      383    10560      925     4886       27     9138      990     9042      280       37     1556     3998     1865      596      429      647     3106     1169      622      747      112     1541     1287      735      971
1990                             St Clair                                                 115     61000     99993Alabama                 01            St. Clair County                                                      13329        0        2    36516       95       67     5266     7184    10492     4912     1359     1715      993       62    12573      692     5727        4     9020      595     9512      589       61     2345     1631     3812     1022      833     1256     3300     1101      832      427      141     1374     1263      797      809
1990                             Shelby                                                   117     61000     99993Alabama                 01            Shelby County                                                         27230       10       81    70923      568      546     5014     8493    15884    11700     2869    12561     5417       94    28396      818     6463       37    21850      927    16281      788      298     4256     3169     4265     1499     3999     3096     8032     4539     2240     1036      478     3927     3559     3856     1209
1990                             Sumter                                                   119     69999     99993Alabama                 01            Sumter County                                                          4936        0        0    11178       10       50     1899     2360     2343     1146      210      616      380        8     2998      185     2072       13     2310      450     3805      227       56      240      908      641      254      205      129      739      179      131      177       39      298      714      147      224
1990                             Talladega                                                121     69999     99993Alabama                 01            Talladega County                                                      20563        0        8    53111      219      206     7332    10766    14713     6600     1976     2740     1964      111    16395     1236     8810       30    13674     1241    14684      607      409     1978     6946     2675      915      774      873     4484     1023      693      762      343     1834     2698     1115     1940
1990                             Tallapoosa                                               123     69999     99993Alabama                 01            Tallapoosa County                                                     10016        0        0    28656      128       26     4405     6206     7187     3313     1148     1981      921       41     9160      451     4243        3     8542      406     7306      327       28      887     7014     1356      350      223      403     1918      548      452      487      178     1119     1198      555      659
1990                             Tuscaloosa                                               125     68600     99993Alabama                 01            Tuscaloosa County                                                     35824       23      116   112559      614     1386    10802    16260    24689    14775     4654     9692     8090      205    35696     2074    18337        0    30221     2151    29935      837     1594     4529     5570     4014     1770     1417     1849    11667     2785     2270     2063      859     8825    10659     3188     2021
1990                             Walker                                                   127     61000     99993Alabama                 01            Walker County                                                         17178        0        6    50256      104      126     8555    10795    14080     5475     1961     1803     1351       32    15843     1022     7905        0    10777     1106    15892      561     2447     2082     1644     3078     1461     1186      963     4621      979     1044      754      125     2214     1832      926      703
1990                             Washington                                               129     69999     99993Alabama                 01            Washington County                                                      5101        0        0    11561       20       12     2041     2125     3693     1126      304      428      243       39     3627      307     1901        1     2327      388     3636      193       80      856     1547      549      199      128      162      576      137      114      159       14      459      337      216      228
1990                             Wilcox                                                   131     69999     99993Alabama                 01            Wilcox County                                                          4573        0        0     8989        0        6     1987     1784     2048      818      280      540      258       15     2030      241     1963        0     1642      370     3271      209        9      354      619      466      120       44       88      357      140      109      133       39      159      471      113      242
1990                             Winston                                                  133     69999     99993Alabama                 01            Winston County                                                         5415        0        0    16577       36       25     3551     3851     4195     1524      549      458      318       21     5346      557     2397        0     3873      404     4678      373      170      762      867     2874      443      180      351     1133      253      155      291       61      495      432      193      186
1990                             Aleutians East                                           013     99999     99994Alaska                  02            Aleutians East Borough                                                  530        0        3     1366      148      417      282      232      481      262       76      138       60        0     1057       10      258        0      375       10      259      156        2       39      678        4       85       31       49      102        8       24       11        3        6      100       24      110
1990                             Aleutians West                                           016     99999     99994Alaska                  02            Aleutians West Census Area                                             1871       10       19     6456      392      730      270      504     1767     1680      436      638      172     2487     2532       67      182      521     1338       66      473      213        2      379      741       87      456      118      129      629       33       86       94       18       69      253      149      414
1990                             Anchorage                                                020     90380     99994Alaska                  02            Anchorage Borough                                                     65102      470      843   147877     6724     5322     3836     9303    34504    40784    11536    23694    12998     9349    59149     5197    11680     1275    52093     3224    24321     1641     5234     6307     2458     1548     8984     3662     4505    18556     7135     5910     4208     1436     8074     8002    10485    13097
1990                             Bethel                                                   050     99999     99994Alaska                  02            Bethel Census Area                                                     5307        2       10     8232       52       53     1963      621     2170      931      273      553      343       99     2172      413     1983        5     1937      205     1978       48        2      124       35       25      359      175       47      464       56       85       67       33      421     1244      271      653
1990                             Bristol Bay Borough                                      060     99999     99994Alaska                  02            Bristol Bay Borough                                                     381        0        0     1008       12        9       55       36      228      329       73       94       74      231      299       29      105       32      211        9      145       17        3       34        7       12       63       23        0       68        5        5        4        3        5      121       26      114
1990                             Dillingham                                               070     99999     99994Alaska                  02            Dillingham Census Area                                                 1495        0        0     2493       16        8      454      199      687      387      102      219      111        3      634       99      607        0      609       48      616       35        0       37       26        7      126       56       16      132       24       41       36        5      164      308       65      165
1990                             Fairbanks North Star                                     090     99999     99994Alaska                  02            Fairbanks North Star Borough                                          24064       38       95    50760     1545     1218     1225     3187    12251    12917     2779     6908     4021     6982    16389     1971     4595      799    14990     1598     8109      285      322     2733      509      546     2115      935      695     5820     1338     1238      968      514     2014     4463     3093     3791
1990                             Haines                                                   100     99999     99994Alaska                  02            Haines Borough                                                          594        0        2     1470       22       29       90      209      377      386       86      186       59        3      598       54      191        0      433       33      285       96        4       92       13      131       62       43        6      197       18       10       67       46        9       73       75       89
1990                             Juneau                                                   110     99999     99994Alaska                  02            Juneau Borough                                                         7822        0       61    17631      703      534      553     1148     4137     4682     1099     3187     1963      168     7464      492     1608       23     7018      240     2550      599      434      751      181      160      958      271      204     2103      446      450      479      122      802     1142     1271     4109
1990                             Kenai Peninsula                                          122     99999     99994Alaska                  02            Kenai Peninsula Borough                                               13372        0       32    26354      697      347      934     2185     8560     6581     1789     3165     1209      108    10060     1285     3889        0     7077      690     5600     1174     1401     1350     1029      556      891      399      668     2963      454      650      472      227      973     1558      982     1390
1990                             Ketchikan Gateway                                        130     99999     99994Alaska                  02            Ketchikan Gateway Borough                                              4128        9        0     9202      351      138      299      953     2648     2319      601     1169      562      175     3934      318      853        0     3009      223     1542      443        0      559      508      659      783      158      170     1127      266      181      110       88      403      510      463      515
1990                             Kodiak Island                                            150     99999     99994Alaska                  02            Kodiak Island Borough                                                  4017       54       25     7988      643      582      508      686     2478     1966      476     1192      482      970     3572      192      712       70     2606      154     1206      941       12      393      717      156      377      127      130      877      134      208      180       51      328      544      391      612
1990                             Lake And Peninsula                                       164     99999     99994Alaska                  02            Lake and Peninsula Borough                                              624        0        0     1009       12       23      220      135      307       84       28       98       32        0      266       64      304        0      188       17      251       43        0       25        2        6       30       19        3       12        0       11        1        5       21      172       38       66
1990                             Matanuska-Susitna                                        170     99999     99994Alaska                  02            Matanuska-Susitna Borough                                             13742       20        9    25173      480      259      807     2054     7855     6680     1812     2723     1509      169     9195     1362     3285       30     6519      696     5759      494      884     1447      352      344     1106      682      370     2529      771      703      397      210      820     1787     1097     1721
